9.69,6.98,803,0.57,0.58,0.37,0.02,1.18,0.4,0.33,0.21,75,0.0496 
11.67,5.91,1184,1.48,0.36,0.55,0.017,1.91,0.39,0.31,0.12,119,0.0543 
6.33,5.92,1005,1.27,0.44,0.28,0.015,0.73,0.24,0.68,0.37,72,0.0896 
10,7.41,1117,0.62,1.67,0.28,0.003,1.13,0.46,0.28,0.44,198,0.1642 
6.61,10.92,1213,1.16,0.77,0.41,0.015,1.79,0.33,0.36,0.29,82,0.0812 
6.22,4.29,1229,1.07,0.45,0.58,0.018,1.31,0.43,0.65,0.33,17,0.0649 
6.47,6.92,1137,0.45,1.3,0.29,0.012,0.83,0.58,0.31,0.24,72,0.1629 
6.43,10.11,1333,0.42,1.06,0.56,0.005,1.77,0.65,0.25,0.29,192,0.1524 
6.39,4.21,1103,1.09,1.73,0.37,0.003,1.02,0.69,0.53,0.43,154,0.4313 
5.35,10.97,930,1.27,0.92,0.23,0.007,1.92,0.5,0.66,0.28,182,0.1448 
8.66,9.96,1063,1.72,1.56,0.42,0.011,1,0.54,0.26,0.43,149,0.1320 
10.37,11.11,1103,0.65,1.57,0.52,0.004,1.17,0.46,0.38,0.3,62,0.0602 
9,4.5,1353,0.62,1.74,0.34,0.019,0.63,0.3,0.23,0.4,12,0.1454 
10.99,8.82,1340,0.65,1.52,0.21,0.01,1.6,0.6,0.29,0.18,73,0.0799 
8.26,4.89,917,0.7,1.18,0.62,0.008,1.15,0.27,0.45,0.2,172,0.1974 
7.33,4.32,1249,1.36,1.38,0.4,0.018,1.06,0.32,0.54,0.14,60,0.1956 
6.69,9.4,1183,0.74,0.4,0.27,0.007,1.07,0.46,0.29,0.38,36,0.0371 
6.75,11.45,1003,0.72,1.05,0.6,0.009,0.86,0.64,0.45,0.25,14,0.0370 
10.84,9.91,992,0.51,1.77,0.45,0.004,1.16,0.4,0.37,0.26,26,0.0510 
5.15,5.56,973,1.14,1.06,0.35,0.003,1.87,0.35,0.7,0.26,41,0.1632 
11.56,11.02,1497,1.35,1.02,0.29,0.004,0.52,0.58,0.65,0.21,162,0.0661 
9.58,8.03,1102,1.09,1.25,0.56,0.019,1.4,0.32,0.36,0.25,109,0.0992 
6.12,5.75,1134,0.39,1.28,0.5,0.01,1.35,0.61,0.43,0.18,68,0.2082 
7.51,4.18,1357,0.69,0.51,0.36,0.016,0.51,0.62,0.41,0.29,35,0.0993 
7.58,9.42,1484,1.78,1.29,0.63,0.008,1.89,0.28,0.5,0.47,157,0.1663 
9.73,5.8,1059,1.03,0.78,0.53,0.013,1.89,0.28,0.57,0.18,101,0.0903 
10.18,8.06,823,1.64,0.36,0.25,0.015,1.59,0.5,0.5,0.3,74,0.0359 
5.48,8.03,1485,1.25,1.26,0.31,0.017,1.03,0.33,0.23,0.42,53,0.2004 
5.05,11.51,1455,1.39,1.69,0.41,0.016,1.14,0.65,0.45,0.3,158,0.2602 
9.57,5.06,1492,1.8,1.21,0.65,0.017,0.72,0.22,0.49,0.12,89,0.1588 
8.07,4.21,1122,1.26,1,0.34,0.005,1.69,0.53,0.68,0.34,98,0.1690 
7.45,5.05,1436,1.79,0.48,0.21,0.004,1.23,0.25,0.63,0.14,185,0.1539 
5.04,5.86,1431,0.71,1.69,0.5,0.002,1.82,0.58,0.65,0.15,83,0.3630 
6.25,6.53,1364,0.52,0.89,0.35,0.01,1.74,0.46,0.65,0.38,29,0.1082 
9.64,4.8,1409,1.39,0.74,0.29,0.012,1.46,0.63,0.48,0.41,43,0.0841 
10.13,11.84,1386,1.09,1.52,0.5,0.002,1.18,0.28,0.37,0.14,144,0.0931 
5.81,11.27,1345,1.15,1.19,0.23,0.015,1.24,0.42,0.2,0.11,147,0.1751 
10.43,11.61,954,0.76,1.22,0.21,0.009,1.88,0.59,0.43,0.29,30,0.0292 
8.42,5.68,853,1.67,0.31,0.3,0.006,0.86,0.4,0.57,0.11,88,0.0521 
9.13,4.75,916,1.07,1.56,0.66,0.018,1.29,0.55,0.63,0.35,89,0.1688 
11.94,6.19,1144,1.66,0.42,0.68,0.013,0.82,0.29,0.69,0.33,65,0.0409 
8.64,11.96,1108,1.21,1.78,0.21,0.008,1.86,0.41,0.49,0.44,199,0.1264 
5.73,4.42,1199,1.15,1.05,0.65,0.008,0.6,0.63,0.36,0.42,98,0.2801 
5.58,4.3,1423,1.13,0.95,0.47,0.011,0.99,0.68,0.33,0.33,40,0.2095 
11.92,6.3,870,1.08,1.23,0.66,0.019,0.59,0.58,0.66,0.46,88,0.0883 
11.62,10.29,1440,1.51,0.57,0.3,0.005,1.87,0.26,0.5,0.49,187,0.0594 
5.68,4.32,1009,0.56,1.79,0.44,0.019,1.95,0.43,0.62,0.39,143,0.4962 
10.94,9.49,952,1.2,1.63,0.64,0.019,0.93,0.6,0.51,0.39,62,0.0686 
9.14,4.53,970,1.75,0.62,0.46,0.009,1.76,0.26,0.22,0.45,41,0.0620 
10.78,9.82,1243,0.6,0.75,0.55,0.015,0.82,0.48,0.52,0.24,32,0.0296 
8.46,7.9,1407,1.18,1.19,0.37,0.019,1.27,0.42,0.4,0.13,159,0.1553 
10.54,11.61,1234,0.64,0.69,0.23,0.007,0.77,0.32,0.56,0.27,41,0.0273 
7.12,8.82,1005,1.27,1.76,0.42,0.016,1.55,0.37,0.51,0.49,159,0.2007 
5.35,10.93,898,0.96,1.38,0.34,0.016,1.41,0.32,0.59,0.3,23,0.0804 
10.77,7.42,1198,0.63,1.71,0.52,0.01,1.07,0.6,0.68,0.32,115,0.1278 
10.08,9.6,1349,1.03,1.55,0.47,0.011,0.88,0.25,0.46,0.39,101,0.0982 
9.11,6.3,967,0.63,0.81,0.49,0.011,0.7,0.45,0.6,0.32,179,0.1231 
11.86,11.53,1113,1.1,1.28,0.65,0.012,0.98,0.64,0.32,0.41,48,0.0417 
9.42,11.05,1291,0.94,0.84,0.55,0.004,0.59,0.39,0.69,0.19,55,0.0467 
5.58,11.02,1237,0.71,0.37,0.69,0.009,1.85,0.54,0.32,0.17,25,0.0313 
8.6,6.05,903,1.02,0.65,0.61,0.017,1.48,0.2,0.51,0.44,155,0.1165 
6.13,10.07,979,0.97,0.6,0.64,0.005,1.28,0.63,0.65,0.44,106,0.0729 
10.96,6.12,1287,1.17,1.13,0.45,0.006,0.95,0.25,0.38,0.39,75,0.0925 
9.18,8.24,1156,1.69,0.87,0.5,0.017,1.32,0.21,0.23,0.41,145,0.0936 
8.15,7.38,1280,1.49,1.2,0.6,0.013,1.33,0.64,0.4,0.49,124,0.1393 
11.67,7.86,820,0.74,1.5,0.34,0.02,1.58,0.5,0.62,0.12,162,0.0929 
11.43,5.86,1256,1.65,0.87,0.66,0.014,0.82,0.28,0.23,0.41,71,0.0734 
7.58,4.76,954,1.15,0.65,0.2,0.008,0.81,0.65,0.26,0.39,112,0.1328 
10.94,11.98,1182,1.5,0.72,0.27,0.006,1.61,0.24,0.69,0.26,186,0.0541 
7.24,11.4,1203,0.61,1.14,0.63,0.015,0.52,0.41,0.37,0.49,186,0.1245 
8.05,8.62,906,1.58,1.62,0.23,0.016,1.87,0.39,0.39,0.16,161,0.1629 
10.32,11.8,1456,1.63,0.55,0.62,0.015,1.54,0.21,0.51,0.41,66,0.0380 
10.3,8.05,826,1.18,1.39,0.24,0.009,1.7,0.64,0.4,0.41,175,0.1054 
7.87,7.6,1048,0.4,0.51,0.33,0.019,1.39,0.67,0.56,0.24,86,0.0612 
7.1,4.6,846,0.62,0.62,0.21,0.02,1.93,0.48,0.48,0.33,112,0.1484 
8.09,5.74,1267,1.61,1.31,0.27,0.019,0.95,0.27,0.6,0.49,61,0.1466 
7.04,4.1,1017,1.53,0.72,0.21,0.015,0.69,0.46,0.57,0.14,18,0.0728 
9.31,4.92,1043,1.47,1.11,0.34,0.013,0.73,0.3,0.58,0.37,151,0.1490 
9.67,6.03,1372,0.87,0.52,0.6,0.012,1.35,0.43,0.59,0.32,92,0.0781 
6.26,4.59,919,1.53,0.98,0.45,0.005,1.97,0.37,0.51,0.4,120,0.2194 
10.5,8.75,1400,0.63,1.73,0.26,0.003,0.59,0.4,0.27,0.1,148,0.1339 
8.75,6.88,1376,1.07,0.61,0.31,0.008,1.71,0.66,0.38,0.47,59,0.0729 
5.47,9.79,943,0.8,0.4,0.26,0.014,1.53,0.67,0.23,0.34,118,0.0779 
10.64,5.96,1194,0.49,1.04,0.4,0.006,1.66,0.56,0.35,0.24,52,0.0800 
5.97,10.87,1376,1.42,1.12,0.43,0.019,1.16,0.43,0.24,0.11,187,0.1867 
5.13,11.21,1442,0.77,1.14,0.4,0.003,0.92,0.68,0.6,0.31,114,0.1607 
7.71,6.13,1054,1.05,0.82,0.25,0.017,1.92,0.54,0.58,0.48,24,0.0687 
5.57,10.13,1232,1.18,1.74,0.61,0.006,1.17,0.5,0.65,0.35,199,0.2763 
11.42,5.57,1107,1.05,1.69,0.49,0.006,1.25,0.45,0.43,0.47,100,0.1302 
11.89,4.6,1191,0.48,0.61,0.61,0.002,0.52,0.61,0.54,0.36,132,0.0886 
5.09,8.92,998,1.34,0.84,0.45,0.004,1.26,0.47,0.61,0.21,122,0.1541 
6.49,6.11,1094,0.56,1.12,0.41,0.012,1.79,0.57,0.42,0.48,11,0.0846 
7.73,6.33,1393,0.39,0.86,0.49,0.012,0.62,0.3,0.27,0.41,129,0.1572 
10.75,5.63,1187,1.6,1.76,0.5,0.005,0.57,0.49,0.54,0.49,128,0.1589 
7.28,5.48,1433,0.62,0.99,0.38,0.009,0.63,0.3,0.27,0.28,24,0.1118 
9.96,10.72,1173,0.65,0.5,0.4,0.015,1.69,0.34,0.23,0.39,59,0.0316 
10.51,11.57,1035,1.33,0.61,0.57,0.009,0.78,0.44,0.41,0.43,62,0.0324 
8.77,7.54,934,0.34,1.79,0.61,0.01,0.96,0.63,0.54,0.31,117,0.1402 
5.1,7.66,918,1.06,0.63,0.64,0.002,1.54,0.45,0.23,0.18,160,0.1544 
6.45,7.79,1103,0.81,0.7,0.3,0.016,0.86,0.26,0.56,0.48,72,0.0944 
9.48,8.68,1288,1.67,0.68,0.51,0.015,1.55,0.5,0.36,0.49,154,0.0819 
10.7,4.56,901,0.74,0.62,0.41,0.017,1.95,0.55,0.26,0.31,136,0.0928 
9.86,9.01,1112,1.76,1.63,0.33,0.006,1.38,0.32,0.51,0.37,21,0.0621 
5.56,7.82,1249,0.41,0.71,0.44,0.012,1.67,0.56,0.6,0.28,158,0.1705 
7.9,8,1044,0.37,0.46,0.53,0.003,0.66,0.41,0.55,0.3,181,0.0839 
7.54,6.24,1187,1.1,0.95,0.58,0.005,2,0.33,0.63,0.17,118,0.1581 
8.1,7.91,1250,1.73,1.06,0.38,0.015,0.62,0.47,0.46,0.12,188,0.1531 
10.98,6.02,886,1.46,1.66,0.51,0.006,1.01,0.56,0.54,0.21,142,0.1298 
6.29,9.77,1276,1.39,1.67,0.52,0.016,0.64,0.62,0.66,0.17,30,0.1230 
6.16,11.26,1130,0.46,0.78,0.4,0.01,1.85,0.57,0.47,0.3,151,0.0944 
6.87,10.68,1082,1.14,1.64,0.69,0.02,0.95,0.49,0.21,0.43,134,0.1603 
7.05,8.58,1098,1.3,1.03,0.25,0.016,1.45,0.59,0.25,0.48,44,0.0944 
11.82,10.95,1325,1.6,0.43,0.31,0.014,1.03,0.51,0.59,0.13,21,0.0186 
6.47,4.22,1245,1.09,0.51,0.37,0.007,1.16,0.69,0.69,0.38,118,0.1608 
8.89,11.25,1164,0.66,0.8,0.28,0.006,0.61,0.24,0.66,0.29,140,0.0656 
10.52,9.71,1365,0.33,1.2,0.46,0.005,1.65,0.43,0.64,0.18,101,0.0742 
11.04,9.87,1429,1.79,0.47,0.26,0.018,0.55,0.67,0.53,0.29,72,0.0420 
11.6,5.89,859,1,1.14,0.21,0.006,0.51,0.34,0.35,0.4,89,0.0778 
5.21,10.24,922,1.07,0.42,0.42,0.003,1.63,0.63,0.42,0.13,69,0.0597 
7.59,5.73,1433,0.32,1.68,0.37,0.007,0.71,0.33,0.34,0.31,90,0.2425 
6.95,8.71,972,0.73,0.66,0.62,0.006,1.66,0.62,0.26,0.28,52,0.0556 
10.29,8.8,923,0.59,0.66,0.64,0.006,1.12,0.69,0.53,0.41,171,0.0594 
7.23,7.81,1382,0.4,1.66,0.32,0.013,1.4,0.37,0.29,0.4,123,0.2272 
11.1,6.42,918,1.54,0.97,0.63,0.01,1.42,0.45,0.56,0.19,32,0.0456 
10.9,7.47,915,0.34,1.22,0.48,0.012,1.06,0.6,0.26,0.47,171,0.0926 
5.99,5.69,1179,1.71,1.18,0.56,0.004,1.71,0.35,0.34,0.22,131,0.2628 
6.21,8.92,1041,1.79,1.42,0.66,0.006,1.91,0.52,0.21,0.26,105,0.1927 
7.03,7.32,1426,0.83,0.37,0.52,0.019,1.73,0.52,0.26,0.39,138,0.1067 
10.13,8.17,1393,0.36,1.39,0.5,0.011,1.5,0.2,0.56,0.34,104,0.1126 
7.64,7.77,1267,1.12,1.62,0.59,0.005,0.52,0.5,0.23,0.34,87,0.1688 
7.33,10.36,1009,1.28,0.9,0.33,0.013,1.49,0.24,0.69,0.32,177,0.1068 
6.13,7.38,1060,0.41,0.43,0.55,0.008,0.93,0.54,0.54,0.49,101,0.0840 
5.61,9.37,1046,0.91,1.74,0.54,0.015,1.82,0.31,0.34,0.26,105,0.2255 
9.7,9.72,900,0.91,1.72,0.52,0.011,0.74,0.33,0.31,0.43,93,0.0898 
9.65,9.94,1402,1.56,1.69,0.52,0.02,1.99,0.59,0.51,0.48,174,0.1399 
6.8,4.97,1477,1.8,1.45,0.68,0.007,1.55,0.69,0.54,0.31,61,0.2251 
7.2,5.33,1497,0.82,1.23,0.27,0.005,1.52,0.23,0.68,0.4,92,0.2322 
5.1,8.42,1250,1.06,1.17,0.25,0.005,0.83,0.69,0.2,0.34,192,0.2816 
6.53,7.91,1093,1.56,0.34,0.6,0.017,1.4,0.38,0.47,0.11,50,0.0531 
5.88,4.04,946,0.59,1.18,0.37,0.016,1.81,0.34,0.4,0.15,42,0.2156 
6.9,5.15,1315,0.64,1.43,0.37,0.01,1.28,0.24,0.4,0.47,22,0.1613 
8.77,8.58,1191,1.68,0.81,0.22,0.012,0.85,0.69,0.56,0.46,167,0.1030 
7.64,7.83,1229,1.52,1.43,0.52,0.004,1.36,0.25,0.66,0.22,155,0.1849 
6.16,10.67,1438,1.55,0.42,0.37,0.012,1.38,0.59,0.68,0.28,138,0.0916 
8.56,4.21,1092,1.76,1.58,0.55,0.02,0.98,0.24,0.63,0.38,86,0.2291 
7.48,6.76,1185,1.37,1.25,0.36,0.011,1.73,0.4,0.59,0.25,101,0.1678 
9.53,4.59,1397,0.57,0.37,0.6,0.005,1.68,0.36,0.4,0.44,66,0.0681 
10.02,6.45,895,1.6,1.64,0.24,0.018,1.89,0.65,0.35,0.37,30,0.0807 
5.08,11.35,1015,1.39,1.63,0.53,0.018,0.9,0.35,0.25,0.38,157,0.2394 
10.99,9.76,1391,0.4,0.78,0.36,0.008,1.92,0.2,0.62,0.3,157,0.0666 
7.34,8.18,1060,1.38,1.75,0.58,0.017,1.78,0.53,0.28,0.31,145,0.2007 
8.18,4.62,840,1.64,0.72,0.25,0.013,0.86,0.69,0.55,0.43,30,0.0669 
11.27,7.56,845,1.76,0.74,0.62,0.009,1.98,0.39,0.36,0.49,144,0.0590 
5.1,11.75,1366,0.99,0.92,0.22,0.015,1.17,0.59,0.28,0.34,103,0.1291 
7.63,10.2,1270,1.61,0.82,0.7,0.018,0.67,0.45,0.47,0.47,46,0.0621 
9.99,10.29,1252,0.37,0.68,0.36,0.002,1.4,0.47,0.69,0.43,129,0.0519 
11.38,7.08,1139,1.7,0.94,0.48,0.01,0.53,0.28,0.31,0.28,72,0.0617 
7.18,5.2,1382,0.88,1.61,0.62,0.009,0.68,0.57,0.56,0.2,192,0.3586 
9.88,6.28,893,1.03,0.84,0.22,0.003,0.85,0.41,0.35,0.23,103,0.0770 
10.16,5.24,805,1.51,1.47,0.55,0.003,1.1,0.35,0.26,0.31,51,0.0846 
11.71,5.39,1225,1.69,0.35,0.32,0.009,1.42,0.34,0.6,0.22,161,0.0682 
5.09,4.74,1422,0.35,1.56,0.47,0.003,0.84,0.64,0.21,0.32,199,0.5394 
5.73,11.39,831,0.43,0.44,0.43,0.017,1.82,0.61,0.52,0.2,62,0.0411 
11.42,5.5,823,1.4,0.92,0.48,0.006,1.73,0.28,0.6,0.1,186,0.0965 
5.89,8.21,1423,0.81,1.11,0.58,0.004,1.04,0.67,0.6,0.4,116,0.1697 
10.13,5.7,1005,1.17,0.73,0.23,0.002,1,0.51,0.59,0.1,59,0.0667 
6.78,4.76,1455,0.67,1.77,0.7,0.01,1.6,0.33,0.58,0.48,76,0.3260 
7.06,8.09,1300,1.66,0.77,0.36,0.012,0.67,0.21,0.59,0.46,170,0.1351 
7.23,10.77,849,1.22,0.91,0.69,0.012,1.57,0.61,0.37,0.22,106,0.0796 
9.51,6.17,1160,0.56,0.41,0.34,0.013,0.92,0.27,0.6,0.18,142,0.0809 
11.02,8.71,1489,0.38,0.95,0.3,0.007,1.95,0.56,0.52,0.18,124,0.0747 
10.72,4.14,1295,1.34,1.32,0.7,0.008,0.57,0.64,0.24,0.24,166,0.1860 
6.32,7.88,1448,1.5,0.97,0.22,0.008,0.58,0.47,0.24,0.18,64,0.1300 
7.59,4.75,909,0.8,0.91,0.45,0.007,1.87,0.22,0.3,0.46,171,0.1882 
10.25,10,1108,1.43,1.56,0.35,0.002,1.56,0.36,0.57,0.37,153,0.0992 
6.83,5.1,1150,1.45,0.37,0.26,0.014,1.08,0.26,0.32,0.32,140,0.1235 
10.74,10.28,802,1.66,1.32,0.65,0.019,1.6,0.22,0.32,0.19,172,0.0822 
9.82,8.15,1208,1.4,1.2,0.41,0.017,0.56,0.67,0.57,0.34,168,0.1089 
11.86,7.4,1286,1.41,1.51,0.29,0.008,1.98,0.2,0.44,0.28,46,0.0763 
8.82,11.12,843,1.34,0.7,0.22,0.01,1.81,0.43,0.48,0.15,193,0.0634 
5.15,8.12,1289,0.86,1.63,0.39,0.007,1.11,0.46,0.33,0.33,42,0.1986 
7.87,4.08,1278,1.71,1.59,0.39,0.013,1.8,0.67,0.62,0.34,14,0.1385 
9.28,10.99,1279,1.13,1.47,0.7,0.018,0.77,0.5,0.23,0.43,177,0.1214 
9.24,8.67,814,1.43,0.73,0.68,0.013,1.55,0.6,0.61,0.22,169,0.0756 
8.18,4.4,819,1.74,1.32,0.29,0.008,1.3,0.57,0.5,0.41,22,0.0935 
10.86,4.82,810,1.07,1.1,0.47,0.015,1.66,0.53,0.52,0.2,35,0.0637 
5.52,5.68,1459,0.81,1.3,0.33,0.004,0.72,0.58,0.25,0.46,181,0.3861 
6.03,4.06,996,1.17,0.85,0.38,0.002,1.15,0.69,0.41,0.42,177,0.2809 
9.08,5.4,1193,1.24,1.36,0.52,0.004,1.62,0.34,0.2,0.48,15,0.0755 
7.94,5.98,1019,0.34,0.49,0.29,0.012,1.02,0.49,0.34,0.12,83,0.0784 
8.54,4.5,937,0.8,1.31,0.57,0.016,1.53,0.23,0.29,0.12,187,0.2204 
8.32,9.42,1151,1.47,1.55,0.62,0.016,0.65,0.56,0.7,0.35,170,0.1487 
7.81,11.27,964,1.45,0.65,0.44,0.014,1.98,0.69,0.23,0.44,80,0.0494 
7.04,10.87,1162,1.08,0.74,0.44,0.009,1.41,0.43,0.51,0.24,108,0.0762 
8.14,5.52,1117,1.06,0.92,0.35,0.006,1.23,0.37,0.45,0.22,71,0.1251 
7.43,11.11,941,0.82,0.76,0.68,0.015,1.27,0.44,0.68,0.41,82,0.0582 
9.58,10.65,1435,0.45,0.91,0.43,0.01,0.99,0.54,0.45,0.18,184,0.0760 
7.17,7.83,1468,0.68,1.27,0.56,0.013,1.99,0.66,0.46,0.13,169,0.2017 
9.52,11.63,1237,0.77,0.82,0.35,0.019,1.4,0.61,0.51,0.41,51,0.0394 
11.69,6.59,1346,1.73,1.16,0.29,0.003,0.9,0.65,0.58,0.48,66,0.0767 
5.17,8.91,1126,1.47,0.41,0.36,0.019,0.85,0.59,0.66,0.34,41,0.0681 
8.45,7.86,1351,1.42,1.36,0.62,0.016,1.51,0.47,0.22,0.39,79,0.1429 
11.83,9.24,1051,0.61,1.12,0.23,0.004,0.8,0.26,0.6,0.23,25,0.0289 
6.82,11.16,1487,0.89,1.08,0.7,0.005,0.83,0.56,0.64,0.1,173,0.1252 
5,7.34,1266,0.4,0.91,0.69,0.003,1.49,0.24,0.42,0.38,166,0.2516 
6.29,11.54,937,0.81,0.52,0.48,0.006,0.76,0.39,0.25,0.39,104,0.0562 
9.08,9.36,1251,1.78,1.39,0.27,0.014,1.04,0.31,0.23,0.44,59,0.0851 
7.57,6.83,1237,1.44,0.31,0.37,0.017,0.53,0.59,0.32,0.46,139,0.0882 
5.34,10.25,1373,0.74,1.58,0.21,0.01,1.03,0.29,0.44,0.39,110,0.2331 
5.99,8.18,997,0.53,0.98,0.7,0.015,1.63,0.6,0.62,0.1,90,0.1279 
9.27,7.06,1396,0.81,1.65,0.57,0.019,1.44,0.56,0.36,0.11,113,0.1637 
11.47,8.73,1214,0.64,1.48,0.55,0.016,1.07,0.63,0.34,0.34,160,0.0983 
7.07,8.45,1093,1.25,1.72,0.25,0.016,0.6,0.36,0.48,0.38,23,0.1193 
8.46,9.09,859,1.22,1.61,0.56,0.018,1.79,0.47,0.26,0.11,63,0.0956 
10.37,6.06,1372,1.64,0.52,0.6,0.006,0.88,0.36,0.44,0.14,132,0.0852 
9.83,7.43,872,1.78,0.79,0.49,0.002,0.73,0.3,0.61,0.45,172,0.0804 
8.8,11.27,1346,1.77,1.37,0.6,0.014,1.37,0.66,0.63,0.16,181,0.1135 
10.26,7.25,1164,0.87,0.44,0.68,0.012,0.75,0.33,0.63,0.49,130,0.0668 
9.91,11.28,1446,0.88,1.37,0.52,0.003,0.94,0.29,0.65,0.11,74,0.0739 
11.86,6.72,904,1.74,0.84,0.42,0.013,0.52,0.57,0.5,0.28,39,0.0363 
10.96,4.62,1159,1.35,0.57,0.7,0.011,1.35,0.63,0.52,0.15,132,0.1027 
6.05,4.71,1058,1.7,1.54,0.39,0.009,1.69,0.48,0.33,0.19,22,0.1581 
8.17,8.17,1000,1.4,0.91,0.26,0.01,1.94,0.53,0.43,0.23,190,0.1232 
7.82,6.48,1100,1.19,0.36,0.33,0.019,0.9,0.43,0.37,0.35,52,0.0578 
6,4.76,1257,0.83,0.73,0.33,0.01,1.64,0.36,0.48,0.41,129,0.2293 
9.41,5.99,1463,1.67,1.64,0.52,0.004,1.39,0.39,0.56,0.21,46,0.1128 
9.67,8.73,1114,0.46,0.34,0.33,0.01,1.9,0.27,0.47,0.48,90,0.0374 
8.46,10.34,1088,0.7,1.04,0.6,0.011,0.6,0.31,0.46,0.35,184,0.0949 
7.26,6.67,932,1.56,0.59,0.69,0.004,0.92,0.56,0.24,0.48,80,0.0739 
8.4,11.2,1162,1.47,1.13,0.28,0.02,1.48,0.39,0.4,0.3,135,0.0963 
8.59,6.6,1425,0.49,1.77,0.25,0.013,0.98,0.67,0.64,0.29,50,0.1650 
8.06,9.26,1129,1.37,1.23,0.54,0.007,0.72,0.28,0.6,0.4,55,0.0829 
7.3,9.74,941,1.35,1.14,0.5,0.012,0.6,0.3,0.29,0.45,128,0.1105 
9.04,10.64,1181,1.14,0.99,0.65,0.016,1.22,0.55,0.35,0.35,135,0.0809 
5.38,10.99,1014,0.97,0.7,0.39,0.006,0.71,0.51,0.48,0.13,65,0.0734 
5.14,6.54,1438,1.5,0.38,0.27,0.004,1.87,0.27,0.23,0.25,130,0.1372 
7.15,10.09,1190,1.31,1.04,0.63,0.014,0.96,0.38,0.64,0.41,18,0.0554 
5.74,4.63,1131,0.67,0.41,0.24,0.008,1.06,0.47,0.26,0.43,93,0.1416 
11.88,8.22,841,1.37,0.63,0.33,0.012,1.84,0.37,0.56,0.36,38,0.0284 
7.73,6.66,1408,1.73,1.79,0.63,0.007,1.2,0.28,0.23,0.43,83,0.2191 
8.92,7.95,819,0.44,1.31,0.44,0.003,1.16,0.2,0.23,0.23,188,0.1128 
9.44,5.8,1325,1.38,0.44,0.56,0.004,1.82,0.69,0.31,0.3,142,0.0844 
6.56,9.46,1205,0.61,1.5,0.4,0.012,1.68,0.36,0.47,0.45,75,0.1350 
10.91,8.28,1387,1.57,0.6,0.44,0.02,0.52,0.5,0.58,0.33,118,0.0675 
6.93,6.26,924,1.25,1.37,0.2,0.011,1.09,0.66,0.38,0.16,52,0.1456 
10.84,7.4,1428,1.58,0.53,0.39,0.006,1.07,0.45,0.49,0.12,158,0.0752 
9.29,4.88,826,1.01,0.37,0.36,0.01,1.3,0.6,0.5,0.27,110,0.0703 
7.18,5.5,1170,1.78,1.21,0.26,0.004,1,0.23,0.41,0.46,66,0.1490 
8.46,9.97,1286,0.37,1.8,0.45,0.017,0.84,0.23,0.7,0.42,102,0.1351 
11.66,10.47,1163,1.01,0.79,0.34,0.003,1.42,0.44,0.47,0.21,63,0.0353 
9.42,8.73,1193,0.79,1.02,0.35,0.02,1.03,0.65,0.68,0.23,157,0.0998 
11.2,11.99,1333,1.25,0.62,0.21,0.012,0.64,0.23,0.6,0.35,153,0.0500 
8.85,6.82,848,1.36,1.58,0.68,0.018,1.6,0.5,0.23,0.42,187,0.1698 
5.08,5.34,862,0.69,0.94,0.48,0.007,1.74,0.57,0.62,0.31,43,0.1541 
8.97,9.06,1110,0.7,1.75,0.43,0.016,0.95,0.4,0.58,0.47,171,0.1421 
8.14,7.15,1372,0.4,1.46,0.62,0.012,1.9,0.7,0.67,0.24,190,0.2032 
8.17,4.2,1294,1.48,0.96,0.26,0.01,1.63,0.3,0.46,0.29,168,0.2153 
11.19,7.1,982,1.17,1.35,0.28,0.02,0.93,0.68,0.34,0.44,175,0.1221 
10.98,4.82,1026,1.71,0.54,0.42,0.014,1.66,0.33,0.54,0.32,192,0.0978 
9.82,9.54,1022,0.89,0.73,0.46,0.015,1.16,0.33,0.49,0.43,31,0.0311 
9.5,9.83,1295,0.53,0.88,0.33,0.003,1.31,0.68,0.34,0.49,42,0.0438 
8.14,9.45,913,1.17,0.87,0.53,0.019,0.89,0.38,0.68,0.18,180,0.1029 
10.35,9.05,1244,1.31,0.57,0.64,0.013,0.6,0.56,0.24,0.41,170,0.0679 
11,4.16,883,0.66,1.54,0.37,0.009,0.64,0.48,0.36,0.16,115,0.1558 
11.74,9.47,1320,1.18,1.11,0.56,0.013,0.92,0.53,0.46,0.31,145,0.0788 
8.26,7.94,1301,1.31,1.04,0.68,0.006,1.7,0.56,0.66,0.22,179,0.1343 
11.55,10.5,1446,0.62,0.79,0.33,0.014,0.7,0.49,0.37,0.31,184,0.0633 
8.09,11.01,1340,1.27,1.48,0.54,0.009,0.69,0.36,0.23,0.41,184,0.1458 
9.63,8.69,893,1.46,1.01,0.68,0.004,0.94,0.67,0.48,0.41,103,0.0740 
5.55,11.28,1067,1.06,0.39,0.56,0.006,1.65,0.55,0.62,0.12,162,0.0764 
11.38,8.58,1430,0.46,1.32,0.43,0.008,1.57,0.55,0.23,0.25,154,0.1034 
7.04,7.7,1299,1.51,1.54,0.29,0.016,1.92,0.49,0.36,0.27,183,0.2429 
9.86,4.83,1175,1.31,1.13,0.36,0.017,0.97,0.65,0.32,0.14,176,0.1674 
8.83,4.54,1143,1.09,0.34,0.53,0.009,0.85,0.4,0.55,0.15,125,0.1000 
7.95,6.04,1349,1.62,0.48,0.23,0.003,1.94,0.56,0.64,0.37,156,0.1018 
10.12,11.6,904,1.76,0.86,0.55,0.02,1.38,0.59,0.44,0.31,133,0.0560 
